Electric ($/ kWh),0.11,,Cost Ceiling Insulation Per SqFt,,,$1.40,,"Cost basement Insulation(3"") Per SqFt ",,,,$7.00,,,,Fraction_savings_Energy_Star_refrigerator,,,,,0.5,,,Cost/Bulb,$2.44,,,,,,,,,,,,,,,,,,,Envelope Saving,,,,,,,,,,,,,Simple Payback Envelope,,,,,,,,,,,,HVAC and Water heaters Equipment Savings,,,,,,,,,,,,,,Appliance and Lights Savings,,,,,,,,Other Savings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gas ($/CCF),0.6,Area    (sf),,,,,Rvalue (f^2*F/But),,,,HVAC   System,,Water heater,Refrigerator,,,lights,,,"Equipment ,on or off",,,,,,,Utiity Analysis,,,,,,, Upgrade,,,,,,,,,,Envelope Heating  (therms) _ Saving,,,,,,Envelope Cooling (kWh)_ Saving,,,,,,Total Envelope ,Add Attic Insulation,,,Add Wall  Insulation,,,Add Triple-paned window,,,Add Basement Insulation,,,furnace gas_ Savings,,,,"AC,SEER   Savings",,,,Water heaters savings,,,,,Total  Equipment  Cost Savings ($),,,,,,,,Total House cost savings ($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House Number,Address,Floor ,Basement ,Attic,Window,Wall,Basement ,Attic,Windows,Walls,"eff, heating",SEER,"EF,WH",Energy_use_Refr kWh/yr,"EF,refrig","Size,refrig","No,lights,fluor",CFL bulb (W/lamp),Operating Hours_Lighting ,"WH,on","AC,On","Furn,pilot,on","Refrig,on","Duct open, basement (in^2)",Attic Penetration (in2),"No, Occupancy",Baseline Electric Intensity (kWh/sf),Total Elec Instensity (kWh/sf),Baseline_gas_int_kBTU/sf,Heating Gas Intensity (kBTU/sf),Total Gas Intensity (kBTU/sf),HeatingDegree Hour,CoolingDegree Hours,"Attic insul,R",Wall insul_R,Windows_R,Basement _R,"Furn,eff","EF,WH",Lighting LED (W/lamp),"EF,Refrig cubic feet•day/kWh","size,Refrig (cubic feet)","AC,SEER",Attic insul,Wall insul,Windows,Basement,Total Saving (therms/year),Cost Savings  Heating ($),Attic insul,Wall insul,Windows,Basement,Total Saving           kWh/year,Cost Savings Cooling ($), Cost Savings ($),Annual Financial Savings ($),Total Invest. Cost,Payback (years),Annual Financial Savings ($),Total Invest. Cost,Payback (years),Annual Financial Savings ($),Total Invest. Cost,Payback (years),Annual Financial Savings ($),Total Invest. Cost,Payback (years),fur_gas         Saving (therms),Cost Savings  furn ($),Total Invest. Cost,Payback (years),"AC,SEER   Saving kWh",Cost Savings  AC ($),Total Invest. Cost,Payback (years),Estimated Annual Cost  of Operation_WH  Current,Estimated Annual Cost of Operation_WH_Improved,Annual Cost WH_savings ,Total Invest. Cost,Payback (years),,Annual Electric Refrig-savings kWh,Annual Cost Savings  refrig  ($),Total Invest. Cost,Payback (years),Cost Savings Lighting  ($),Total Invest. Cost,Payback (years),,"WH,off",Payback (years),"Refrig,off",Payback (years),"AC,off","Attic,penetration",Duct open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,324 Stonemill Rd,1115,No basement,973,218,1582,5,35,2,14,95%,13,0.7,600,12,16.8,26,14,4368,1,0,0,1,27,0,6,5,5,46,98.08555609,145,102146,15284,46,15,5,10,97.4%,0.70,9,24,18.9,26,7,9,70,0,87,$52,7,10,77,0,95,$10,$62,$5,"$1,362",$276,$7,$949,$139,$51,"$6,540",$129,$0,$0,$0,2,$1.3,"$1,200.00",937,47,$5,"$2,300",441,$128,$128,$0,$949,0,$6,245,$27,$715,27,$62,$128,2.06,$158,$37,Immediate,$19,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,328 Stonemill Rd,1115,No basement,973,205,1595,5,35,2,14,95%,13,0.7,600,12,16.8,26,14,4368,1,1,0,1,27,0,6,11,11,40,62.82583186,101,64823,4246,46,15,5,10,97.4%,0.70,9,24,18.9,26,4,6,42,0,52,$31,2,3,20,0,25,$3,$34,$3,"$1,362",$480,$4,$957,$242,$27,"$6,150",$225,$0,$0,$0,1,$0.8,"$1,200.00",1549,13,$1,"$2,300",1668,$128,$128,$0,$949,0,$2,245,$27,$715,27,$62,$128,2.06,$126,$37,Immediate,$19,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,333 Stonemill Rd,2773,1416,2640,292,3248,5,40,2,14,93%,16,0.95,407,22,16.8,80,14,4368,1,0,0,1,0,0,12,1,1,53,51.80808012,104,62542,135307,46,15,5,10,97.4%,0.95,9,24,18.9,26,6,12,59,95,172,$103,72,153,741,1197.5,2163,$238,$341,$11,"$3,696",$327,$24,"$1,949",$81,$117,"$8,760",$75,$189,"$9,912",$52,8,$4.7,"$1,200.00",257,832,$92,"$2,300",25,$95,$95,$0,$949,0,$96,13,$1,$715,506,$192,$395,2.06,$631,$27,Immediate,$13,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,336  Stonemill Rd,768,768,768,70,954,5,6,2,14,78%,0,0.56,469,16,16.78,10,14,4368,1,0,1,1,0,0,2,2,2,17,100.4510088,118,126190,109063,46,15,5,10,97.4%,0.70,9,24,18.9,0,165,9,34,124,332,$199,0,0,0,0.0,0,$0,$199,$99,"$1,075",$11,$5,$572,$111,$20,"$2,100",$103,$75,"$5,376",$72,66,$39.7,"$1,200.00",30,0,$0,$0,0,$161,$128,$32,$949,30,$72,117,$13,$715,56,$24,$49,2.06,$308,$46,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,337 Stonemill Rd,1460,660,910,153,1497,5,18,2,5,95%,13,0.59,469,16,16.78,12,14,4368,0,1,0,1,0,72,5,7,7,2,209.2382361,211,226782,2921,46,15,5,10,97.4%,0.70,9,24,18.9,26,75,491,109,157,833,$500,7,46,10,14.8,78,$9,$508,$46,"$1,274",$28,$300,$898,$3,$67,"$4,590",$69,$96,"$4,620",$48,20,$11.8,"$1,200.00",102,39,$4,"$2,300",533,$152,$128,$24,$949,40,$40,117,$13,$715,56,$29,$59,2.06,$590,$0,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,338 Stonemill Rd,978,888,978,80,1104,5,6,2,13,95%,13,0.59,407,22,20.5,10,14,4368,0,0,0,1,0,0,2,9,9,59,80.83796006,138,59215,135307,46,15,5,10,97.4%,0.70,9,24,18.9,26,81,8,15,55,160,$96,1355,139,250,924.2,2668,$293,$389,$198,"$1,369",$7,$20,$662,$33,$36,"$2,400",$66,$135,"$6,216",$46,4,$2.3,"$1,200.00",531,1334,$147,"$2,300",16,$152,$128,$24,$949,40,$173,74,$8,$715,88,$24,$49,2.06,$594,$0,Immediate,$13,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,339 Stonemill Rd,1460,888,910,136,1048,5,6,2,14,78%,13,0.55,600,12,16.8,14,14,4368,0,1,0,1,0,0,5,6,6,30,50.35386006,79,62807,135307,46,15,5,10,97.4%,0.70,9,24,18.9,26,98,5,33,72,207,$124,1261,61,425,924.2,2671,$294,$418,$197,"$1,274",$6,$10,$629,$66,$66,"$4,080",$61,$145,"$6,216",$43,41,$24.7,"$1,200.00",49,1335,$147,"$2,300",16,$163,$128,$35,$949,27,$207,245,$27,$715,27,$34,$69,2.06,$685,$0,Immediate,$19,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,340 Stonemill Rd,1784,996,1504,131,2359,5,22,2,5,78%,11.3,0.55,407,22,20.5,34,14,4368,1,1,1,0,0,0,6,7,7,31,101.8259492,134,206476,6412,46,15,5,10,97.4%,0.70,9,24,18.9,26,94,859,104,264,1320,$792,20,184,22,56.5,283,$31,$823,$58,"$2,106",$36,$535,"$1,415",$3,$65,"$3,930",$61,$164,"$6,972",$42,263,$157.7,"$1,200.00",8,160,$18,"$2,300",131,$163,$128,$35,$949,27,$210,74,$8,$715,88,$82,$168,2.06,"$1,123",$47,Immediate,$0,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,341 Stonemill Rd,1152,804,944,112,1898,5,26,2,5,80%,11.3,0.59,469,16,16.78,16,14,4368,1,1,0,1,0,0,5,6,6,9,110.3707814,122,150994,7044,46,15,5,10,97.4%,0.70,9,24,18.9,26,30,493,63,152,738,$443,10,163,21,50.1,244,$27,$470,$19,"$1,322",$68,$313,"$1,139",$4,$40,"$3,360",$83,$97,"$5,628",$58,132,$79.1,"$1,200.00",15,138,$15,"$2,300",152,$152,$128,$24,$949,40,$118,117,$13,$715,56,$38,$79,2.06,$639,$44,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,403 Stonemill Rd,1632,828,1040,166,1904,5,18,2,5,81%,0,0.56,600,22,20.5,20,14,4368,0,0,0,1,0,144,5,5,10,35,22.86584478,57,58090,14058,46,15,5,10,97.4%,0.70,9,24,18.9,0,26,188,36,60,310,$186,0,0,0,0,0,$0,$186,$15,"$1,456",$94,$113,"$1,142",$10,$22,"$4,980",$232,$36,"$5,796",$162,53,$31.9,"$1,200.00",38,0,$0,$0,0,$161,$128,$32,$949,30,$64,74,$8,$715,88,$48,$99,2.06,$306,$0,Immediate,$19,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,406 Stonemill Rd,1144,672,1144,100,1580,5,32,2,14,78%,0,0.86,479,17,18.2,20,14,4368,1,0,0,1,0,144,6,1,1,131,101.4324049,231,62996,135307,46,15,5,10,97.4%,0.86,9,24,18.9,0,9,7,24,54,95,$57,0,0,0,0,0,$0,$57,$5,"$1,602",$297,$4,$948,$222,$15,"$3,000",$206,$33,"$4,704",$144,19,$11.3,"$1,200.00",106,0,$0,$0,0,$105,$105,$0,$949,0,$11,125,$14,$715,52,$48,$99,2.06,$130,$30,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,408 Stonemill Rd,1144,708,1144,165,1605,5,32,2,14,92%,13,0.59,479,17,18.2,24,14,4368,1,0,0,1,0,72,5,1,1,0,0,0,145077,24993,46,15,5,10,97.4%,0.70,9,24,18.9,26,18,14,78,112,221,$133,21,17,95,136.1,270,$30,$163,$13,"$1,602",$124,$10,$963,$93,$57,"$4,950",$86,$82,"$4,956",$60,12,$7.4,"$1,200.00",163,135,$15,"$2,300",155,$152,$128,$24,$949,40,$46,125,$14,$715,52,$58,$119,2.06,$280,$44,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,410 Stonemill Rd,1144,708,1144,165,1605,5,32,2,14,92%,10,0.59,479,17,18.2,24,14,4368,1,0,0,1,0,72,5,1,1,0,0,0,145077,24993,46,15,5,10,97.4%,0.70,9,24,18.9,26,18,14,78,112,221,$133,28,22,124,177.0,351,$39,$171,$14,"$1,602",$118,$11,$963,$88,$60,"$4,950",$82,$86,"$4,956",$57,12,$7.4,"$1,200.00",163,216,$24,"$2,300",97,$152,$128,$24,$949,40,$55,125,$14,$715,52,$58,$119,2.06,$298,$44,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,412 Stonemill Rd,1144,708,1144,165,1605,5,32,2,14,92%,10,0.59,479,17,18.2,10,14,4368,1,1,0,1,0,144,5,1,1,0,0,0,145077,24993,46,15,5,10,97.4%,0.70,9,24,18.9,26,18,14,78,112,221,$133,28,22,124,177.0,351,$39,$171,$14,"$1,602",$118,$11,$963,$88,$60,"$4,950",$82,$86,"$4,956",$57,12,$7.4,"$1,200.00",163,216,$24,"$2,300",97,$152,$128,$24,$949,40,$55,125,$14,$715,52,$24,$49,2.06,$264,$44,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,416 Stonemill Rd,1144,708,1144,173,1597,5,32,2,14,92%,10,0.59,479,17,18.2,10,14,4368,1,1,0,1,27,144,5,1,1,0,0,0,145077,24993,46,15,5,10,97.4%,0.7,9,24,18.9,26,18,14,82,112,225,$135,28,22,130,177.0,357,$39,$174,$14,"$1,602",$118,$11,$958,$88,$63,"$5,190",$82,$86,"$4,956",$57,12,$7.5,"$1,200.00",160,220,$24,"$2,300",95,$152,$128,$24,$949,40,$56,125,$14,$715,52,$24,$49,2.06,$268,$44,Immediate,$15,Immediate,$0,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7 Lawnview Avenue,956,864,956,256,896,5,13,2,5,65%,0,0.56,407,22,20.5,16,14,4368,1,0,0,1,0,0,5,5,5,47,65,111,68217,59587,46,15,5,10,0.974,0.7,9,24,18.9,0,58,129,81,91,358,$215,0,0,0,0.0,0,$0,$215,$35,"$1,338",38.79,$78,$538,6.93,$48,"$7,680",158.81,$54,"$6,048.00",111.16,119,$71.5,"$1,200.00",17,0,$0,$0,0,$161,$128,$32,$949,30,$104,74,$8,$715,88,$38,$79,2.06,$365,$46,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,12 Lawnview Avenue,880,720,764,122,838,5,15,2,5,78%,0,0.59,407,22,20.5,16,14,4368,1,0,1,1,27,0,3,10,17,0,0,0,145077,24993,46,15,5,10,0.974,0.7,9,24,18.9,0,62,214,68,134,478,$287,0,0,0,0.0,0,$0,$287,$37,"$1,070",28.85,$129,$503,3.91,$41,"$3,660",89.61,$80,"$5,040.00",62.73,95,$57.1,"$1,200.00",21,0,$0,$0,0,$152,$128,$24,$949,40,$81,74,$8,$715,88,$38,$79,2.06,$415,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,14 Lawnview Avenue,1334,780,600,168,1782,5,22,2,5,95%,10,0.83,407,22,20.5,16,14,4368,1,0,0,1,0,0,4,8,19,0,0,0,145077,24993,46,15,5,10,0.974,0.96,9,24,18.9,26,22,374,77,119,591,$355,35,612,126,194.9,969,$107,$461,$17,$840,50.06,$292,"$1,069",3.67,$60,"$5,040",84.02,$93,"$5,460.00",58.81,14,$8.4,"$1,200.00",143,596,$66,"$2,300",35,$108,$94,$15,$949,65,$89,74,$8,$715,88,$38,$79,2.06,$596,$31,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,16 Lawnview Avenue,1334,564,600,173,1237,5,24,2,5,90%,0,0.83,407,22,20.5,16,14,4368,0,0,0,1,27,12,5,8,14,31,22,53,68802,2966,46,15,5,10,0.974,0.96,9,24,18.9,0,9,130,40,43,222,$133,0,0,0,0.0,0,$0,$133,$5,$840,153.48,$78,$742,9.51,$24,"$5,190",218.02,$26,"$3,948.00",152.61,17,$10.1,"$1,200.00",119,0,$0,$0,0,$108,$94,$15,$949,65,$25,74,$8,$715,88,$38,$79,2.06,$205,$0,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,104 Lawnview Avenue,1144,576,572,159,1281,5,20,2,5,95%,16,0.59,407,22,20.5,18,14,4368,1,0,0,1,0,0,6,6,6,131,102,231,60623,5168,46,15,5,10,0.974,0.7,9,24,18.9,26,10,112,30,37,190,$114,5,57,15,18.6,96,$11,$125,$7,$801,118.74,$74,$769,10.43,$20,"$4,770",239.00,$24,"$4,032.00",167.30,5,$2.8,"$1,200.00",427,37,$4,"$2,300",566,$152,$128,$24,$949,40,$31,74,$8,$715,88,$43,$89,2.06,$207,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,106 Lawnview Avenue,1708,744,900,200,1660,5,18,2,5,95%,10,0.63,407,22,20.5,20,14,4368,1,1,0,0,27,0,5,5,5,1,100,101,218253,862,46,15,5,10,0.974,0.7,9,24,18.9,26,71,524,138,171,904,$543,3,20,5,6.4,34,$4,$546,$43,"$1,260",29.24,$317,$996,3.14,$83,"$6,000",72.05,$103,"$5,208.00",50.44,22,$13.4,"$1,200.00",90,21,$2,"$2,300",1001,$143,$128,$14,$949,67,$30,74,$8,$715,88,$48,$99,2.06,$633,$41,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,108 Lawnview Avenue,1240,672,668,187,1493,5,13,2,4,95%,16,0.83,407,22,20.5,20,14,4368,0,1,0,1,27,0,5,55,55,212,1025,1257,184241,40301,46,15,5,10,0.974,0.96,9,24,18.9,26,74,550,109,130,863,$518,96,714,141,169.3,1121,$123,$641,$55,$935,16.95,$408,$896,2.19,$81,"$5,610",69.41,$97,"$4,704.00",48.59,21,$12.8,"$1,200.00",94,431,$47,"$2,300",48,$108,$94,$15,$949,65,$75,74,$8,$715,88,$48,$99,2.06,$772,$0,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,110 Lawnview Avenue,1277,660,572,153,1497,5,6,2,5,95%,0,0.63,600,12,18,20,14,4368,1,0,0,1,0,0,6,55,55,191,1052,1249,108873,135307,46,15,5,10,0.974,0.7,9,24,18.9,0,87,236,53,76,451,$271,0,0,0,0.0,0,$0,$271,$52,$801,15.30,$142,$898,6.35,$32,"$4,590",145.43,$45,"$4,620.00",101.80,11,$6.7,"$1,200.00",180,0,$0,$0,0,$143,$128,$14,$949,67,$21,282,$31,$715,23,$48,$99,2.06,$371,$41,Immediate,$19,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,112 Lawnview Avenue,1336,720,764,123,1677,5,13,2,5,78%,13,0.8,407,22,20.5,18,14,4368,0,0,0,0,27,0,2,8,8,944,1312,2268,96686,135307,46,15,5,10,0.974,0.96,9,24,18.9,26,54,286,46,89,475,$285,456,2400,384,749.4,3989,$439,$724,$83,"$1,070",12.93,$436,"$1,006",2.31,$70,"$3,690",52.95,$136,"$5,040.00",37.06,95,$56.8,"$1,200.00",21,1995,$219,"$2,300",10,$112,$94,$19,$949,51,$295,74,$8,$715,88,$43,$89,2.06,"$1,070",$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,114 Lawnview Avenue,1286,732,714,163,1667,5,22,2,14,70%,0,0.6,407,22,20.5,22,14,4368,0,0,1,1,0,0,5,6,6,21,99,121,181192,606,46,15,5,10,0.974,0.7,9,24,18.9,0,43,24,127,189,384,$230,0,0,0,0.0,0,$0,$230,$26,"$1,000",38.37,$14,"$1,000",69.30,$76,"$4,890",64.39,$114,"$5,124.00",45.07,108,$64.7,"$1,200.00",19,0,$0,$0,0,$150,$128,$21,$949,44,$86,74,$8,$715,88,$53,$109,2.06,$377,$0,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,116 Lawnview Avenue,1304,696,732,184,1556,5,13,2,5,95%,14.5,0.83,461,16,16.5,20,14,4368,0,0,1,1,0,0,5,4,4,53,100,153,100764,7370,46,15,5,10,0.974,0.96,9,24,18.9,26,45,227,59,74,404,$242,21,109,28,35.4,194,$21,$264,$29,"$1,025",35.28,$148,$934,6.30,$38,"$5,520",144.44,$48,"$4,872.00",101.11,10,$6.0,"$1,200.00",201,86,$9,"$2,300",244,$108,$94,$15,$949,65,$30,111,$12,$715,59,$48,$99,2.06,$354,$0,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,118 Lawnview Avenue,1270,720,698,140,1660,5,13,2,5,95%,13,0.8,407,22,20.5,18,14,4368,0,0,0,1,27,0,6,10,18,59,40,99,67551,2918,46,15,5,10,0.974,0.96,9,24,18.9,26,28,162,30,51,272,$163,9,51,9,16.2,86,$9,$173,$18,$977,54.12,$103,$996,9.67,$19,"$4,200",221.57,$32,"$5,040.00",155.10,7,$4.0,"$1,200.00",299,43,$5,"$2,300",487,$112,$94,$19,$949,51,$27,74,$8,$715,88,$43,$89,2.06,$251,$0,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,120 Lawnview Avenue,1336,720,764,189,1611,5,10,2,5,70%,0,0.63,509,18,20.5,18,14,4368,0,0,0,0,27,0,6,8,8,40,37,77,70706,6228,46,15,5,10,0.974,0.7,9,24,18.9,0,63,224,57,73,416,$250,0,0,0,0.0,0,$0,$250,$38,"$1,070",28.41,$134,$967,7.20,$34,"$5,670",165.00,$44,"$5,040.00",115.50,117,$70.3,"$1,200.00",17,0,$0,$0,0,$143,$128,$14,$949,67,$85,150,$16,$715,43,$43,$89,2.06,$394,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,202 Lawnview Avenue,1179,576,607,168,1272,5,10,2,5,95%,10,0.63,479,19,20.5,16,14,4368,0,0,0,1,27,0,5,8,10,38,34,72,104222,1427,46,15,5,10,0.974,0.7,9,24,18.9,26,54,192,55,63,365,$219,7,25,7,8.2,47,$5,$224,$33,$850,25.55,$118,$763,6.47,$34,"$5,040",148.38,$39,"$4,032.00",103.87,9,$5.4,"$1,200.00",223,29,$3,"$2,300",717,$143,$128,$14,$949,67,$23,128,$14,$715,51,$38,$79,2.06,$299,$0,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,204 Lawnview Avenue,1228,660,656,142,1508,5,6,2,5,95%,10,0.63,407,22,20.5,14,14,4368,0,0,0,1,0,0,5,8,8,35,36,70,58571,135307,46,15,5,10,0.974,0.7,9,24,18.9,26,54,128,26,41,249,$149,1182,2806,576,893.0,5457,$600,$749,$162,$918,5.66,$385,$905,2.35,$79,"$4,260",53.81,$123,"$4,620.00",37.67,6,$3.7,"$1,200.00",326,3358,$369,"$2,300",6,$143,$128,$14,$949,67,$387,74,$8,$715,88,$34,$69,2.06,"$1,179",$0,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,210 Lawnview Avenue,1124,720,656,104,1696,5,10,2,5,92%,0,0.6,407,22,20.5,8,14,4368,0,0,0,0,0,16,3,7,7,30,37,67,105527,5513,46,15,5,10,0.974,0.7,9,24,18.9,0,61,267,36,83,447,$268,0,0,0,0.0,0,$0,$268,$37,$918,25.02,$160,"$1,018",6.34,$21,"$3,120",145.30,$50,"$5,040.00",101.71,25,$14.9,"$1,200.00",81,0,$0,$0,0,$150,$128,$21,$949,44,$36,74,$8,$715,88,$19,$40,2.06,$332,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,214  Kierfaber St ,1238,744,688,164,1696,5,18,2,5,80%,0,0.59,407,22,20.5,16,14,4368,1,0,0,1,27,0,6,52,52,287,588.9227131,881,100023,135307,46,15,5,10,97.4%,0.7,9,24,18.9,0,30,292,62,93,476,$285,0,0,0,0.0,0,$0,$285,$18,$963,54.10,$175,"$1,018",5.82,$37,"$4,920",133.30,$56,"$5,208.00",93.31,85,$51.0,"$1,200.00",24,0,$0,$0,0,$152,$128,$24,$949,40,$75,74,$8,$715,88,$38,$79,2.06,$407,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,215 Kierfaber St ,1600,744,800,137,1723,5,18,2,5,78%,0,0.59,430,21,20.43,22,14,4368,1,0,1,1,27,0,4,40,40,764,726.3155758,1479,65952,3351,46,15,5,10,97.4%,0.7,9,24,18.9,0,23,200,35,63,321,$193,0,0,0,0.0,0,$0,$193,$14,"$1,120",79.99,$120,"$1,034",8.60,$21,"$4,110",197.11,$38,"$5,208.00",137.98,64,$38.4,"$1,200.00",31,0,$0,$0,0,$152,$128,$24,$949,40,$62,89,$10,$715,73,$53,$109,2.06,$318,$44,Immediate,$14,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,216 Kierfaber St ,1219,684,635,172,1538,5,18,2,4,95%,13,0.59,407,22,20.5,20,14,4368,1,1,0,1,27,0,4,6,6,56,63.51009356,118,59757,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,14,184,32,43,273,$164,24,316,56,74.0,469,$52,$215,$11,$889,81.83,$145,$923,6.37,$26,"$5,160",201.63,$34,"$4,788.00",141.14,6,$3.9,"$1,200.00",311,235,$26,"$2,300",89,$152,$128,$24,$949,40,$54,74,$8,$715,88,$48,$99,2.06,$325,$44,Immediate,$13,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,217 Kierfaber St ,1632,792,816,195,1785,5,18,2,4,95%,13,0.56,461,16,16.5,20,14,4368,1,1,0,1,0,0,6,6,6,42,58.5075576,101,98925,14058,46,15,5,10,97.4%,0.7,9,24,18.9,26,29,353,61,82,526,$315,30,367,63,85.6,546,$60,$375,$21,"$1,142",54.57,$252,"$1,071",4.25,$44,"$5,850",134.46,$59,"$5,544.00",94.12,13,$7.8,"$1,200.00",154,273,$30,"$2,300",77,$161,$128,$32,$949,30,$70,111,$12,$715,59,$48,$99,2.06,$506,$46,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,218 Kierfaber St,1456,672,728,230,1450,5,18,2,4,95%,10,0.59,461,16,16.5,20,14,4368,1,1,0,1,0,0,6,6,6,29,79.89946827,110,103264,135307,46,15,5,10,97.4%,0.7,9,24,18.9,26,27,299,75,73,475,$285,340,3725,934,909.3,5908,$650,$935,$54,"$1,019",18.96,$589,$870,1.48,$148,"$6,900",46.72,$144,"$4,704.00",32.70,12,$7.0,"$1,200.00",171,3636,$400,"$2,300",6,$152,$128,$24,$949,40,$431,111,$12,$715,59,$48,$99,2.06,"$1,426",$44,Immediate,$15,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,219 Kierfaber St ,1560,696,780,230,1740,5,18,2,5,78%,0,0.59,461,16,16.5,20,14,4368,0,0,0,0,0,0,6,5,5,82,80.63485862,161,56311,135240,46,15,5,10,97.4%,0.7,9,24,18.9,0,19,173,50,50,292,$175,0,0,0,0.0,0,$0,$175,$12,"$1,092",93.69,$104,"$1,044",10.07,$30,"$6,900",230.86,$30,"$4,872.00",161.60,58,$34.9,"$1,200.00",34,0,$0,$0,0,$152,$128,$24,$949,40,$59,111,$12,$715,59,$48,$99,2.06,$294,$0,Immediate,$0,Immediate,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
