Date,Hour.Day,Temp.Outside.F,Temp.Wet.Bulb.F,Rel.Humidity,Wind.Direction,Wind.Speed.m.per.s
3/10/1986,23.00,42.25,37.21,83,270,8.8
3/10/1986,24.00,41.17,36.13,83,280,9.8
3/11/1986,1.00,39.19,34.15,82,280,10.3
3/11/1986,2.00,38.11,32.17,79,290,9.3
3/11/1986,3.00,38.11,32.17,79,280,8.2
3/11/1986,4.00,37.21,32.17,82,280,8.2
3/11/1986,5.00,36.13,30.19,79,290,7.2
3/11/1986,6.00,36.13,31.09,82,300,9.3
3/11/1986,7.00,35.23,30.19,82,300,7.7
3/11/1986,8.00,36.13,31.09,82,320,6.2
3/11/1986,9.00,36.13,32.17,85,340,5.2
3/11/1986,10.00,36.13,32.17,85,360,4.6
3/11/1986,11.00,37.21,31.09,79,360,3.1
3/11/1986,12.00,37.21,32.17,82,240,1.5
3/11/1986,13.00,38.11,33.25,82,280,1.5
3/11/1986,14.00,39.19,32.17,76,0,0
3/11/1986,15.00,40.09,33.25,76,0,0
3/11/1986,16.00,41.17,33.25,73,0,0
3/11/1986,17.00,42.25,34.15,73,60,1.5
3/11/1986,18.00,40.09,34.15,79,80,2.6
3/11/1986,19.00,37.21,32.17,82,70,2.6
3/11/1986,20.00,36.13,32.17,85,80,2.6
3/11/1986,21.00,35.23,32.17,89,80,3.1
3/11/1986,22.00,36.13,32.17,85,100,3.1
3/11/1986,23.00,36.13,32.17,85,100,3.6
3/11/1986,24.00,36.13,32.17,85,100,4.6
3/12/1986,1.00,36.13,32.17,85,100,5.2
3/12/1986,2.00,36.13,32.17,85,100,4.1
3/12/1986,3.00,37.21,32.17,82,100,4.1
3/12/1986,4.00,37.21,32.17,82,110,4.1
3/12/1986,5.00,37.21,33.25,86,80,9.3
3/12/1986,6.00,38.11,33.25,82,120,3.6
3/12/1986,7.00,37.21,33.25,86,100,7.2
3/12/1986,8.00,37.21,32.17,82,90,7.2
3/12/1986,9.00,36.13,33.25,89,80,9.8
3/12/1986,10.00,37.21,34.15,89,100,5.7
3/12/1986,11.00,37.21,35.23,93,110,8.8
3/12/1986,12.00,38.11,36.13,93,110,6.7
3/12/1986,13.00,41.17,38.11,89,110,6.2
3/12/1986,14.00,43.15,40.09,89,110,6.7
3/12/1986,15.00,45.13,41.17,86,110,6.2
3/12/1986,16.00,46.21,43.15,89,100,6.2
3/12/1986,17.00,47.11,44.23,89,90,3.6
3/12/1986,18.00,47.11,44.23,89,100,4.1
3/12/1986,19.00,47.11,44.23,89,100,3.1
3/12/1986,20.00,47.11,44.23,89,90,6.2
3/12/1986,21.00,47.11,44.23,89,120,4.1
3/12/1986,22.00,49.09,48.19,96,110,6.2
3/12/1986,23.00,49.09,47.11,93,110,6.7
3/12/1986,24.00,47.11,45.13,93,100,5.7
3/13/1986,1.00,46.21,45.13,96,90,3.6
3/13/1986,2.00,47.11,45.13,93,110,6.2
3/13/1986,3.00,46.21,45.13,96,100,4.1
3/13/1986,4.00,47.11,46.21,96,140,4.1
3/13/1986,5.00,49.09,47.11,93,160,5.2
3/13/1986,6.00,49.09,48.19,96,140,5.2
3/13/1986,7.00,51.25,50.17,96,160,4.1
3/13/1986,8.00,53.23,52.15,96,170,2.6
3/13/1986,9.00,56.11,55.21,97,180,3.6
3/13/1986,10.00,58.09,56.11,93,180,4.1
3/13/1986,11.00,59.17,57.19,93,190,4.1
3/13/1986,12.00,60.25,57.19,90,210,3.6
3/13/1986,13.00,63.13,58.09,84,220,3.1
3/13/1986,14.00,63.13,57.19,81,240,5.7
3/13/1986,15.00,64.21,56.11,75,240,6.2
3/13/1986,16.00,64.21,54.13,70,240,6.2
3/13/1986,17.00,64.21,54.13,70,220,5.2
3/13/1986,18.00,62.23,53.23,73,240,3.1
3/13/1986,19.00,61.15,53.23,75,210,2.6
3/13/1986,20.00,59.17,52.15,78,0,0
3/13/1986,21.00,58.09,52.15,81,0,0
3/13/1986,22.00,58.09,52.15,81,170,2.1
3/13/1986,23.00,58.09,51.25,78,220,2.6
3/13/1986,24.00,57.19,51.25,81,240,3.1
3/14/1986,1.00,56.11,51.25,83,210,2.6
3/14/1986,2.00,53.23,51.25,93,190,1.5
3/14/1986,3.00,52.15,50.17,93,170,1.5
3/14/1986,4.00,50.17,49.09,96,0,0
3/14/1986,5.00,53.23,51.25,93,230,2.1
3/14/1986,6.00,50.17,49.09,96,160,2.6
3/14/1986,7.00,50.17,49.09,96,0,0
3/14/1986,8.00,50.17,49.09,96,300,2.1
3/14/1986,9.00,51.25,50.17,96,340,3.6
3/14/1986,10.00,50.17,49.09,96,340,4.1
3/14/1986,11.00,50.17,49.09,96,10,4.6
3/14/1986,12.00,50.17,49.09,96,350,4.6
3/14/1986,13.00,52.15,48.19,86,350,5.2
3/14/1986,14.00,52.15,48.19,86,350,5.2
3/14/1986,15.00,53.23,48.19,83,360,4.1
3/14/1986,16.00,54.13,48.19,80,340,2.1
3/14/1986,17.00,54.13,47.11,77,340,3.6
3/14/1986,18.00,53.23,46.21,77,360,2.6
3/14/1986,19.00,50.17,46.21,86,330,2.1
3/14/1986,20.00,49.09,45.13,86,310,2.1
3/14/1986,21.00,49.09,44.23,83,300,1.5
3/14/1986,22.00,48.19,42.25,80,310,3.6
3/14/1986,23.00,46.21,41.17,83,320,3.1
3/14/1986,24.00,45.13,39.19,80,330,4.1
3/15/1986,1.00,45.13,38.11,77,320,4.1
3/15/1986,2.00,44.23,38.11,80,340,2.6
3/15/1986,3.00,44.23,38.11,80,0,0
3/15/1986,4.00,43.15,37.21,80,0,0
3/15/1986,5.00,40.09,36.13,86,220,2.1
3/15/1986,6.00,39.19,35.23,86,220,2.6
3/15/1986,7.00,40.09,36.13,86,220,3.6
3/15/1986,8.00,41.17,37.21,86,230,3.6
3/15/1986,9.00,45.13,38.11,77,250,5.2
3/15/1986,10.00,47.11,39.19,74,290,5.7
3/15/1986,11.00,48.19,37.21,66,280,4.1
3/15/1986,12.00,46.21,38.11,74,280,5.2
3/15/1986,13.00,45.13,38.11,77,300,7.2
3/15/1986,14.00,46.21,37.21,71,300,5.7
3/15/1986,15.00,45.13,35.23,68,270,2.6
3/15/1986,16.00,45.13,35.23,68,270,3.6
3/15/1986,17.00,45.13,35.23,68,300,4.1
3/15/1986,18.00,43.15,34.15,71,320,5.2
3/15/1986,19.00,40.09,34.15,79,330,3.6
3/15/1986,20.00,40.09,34.15,79,340,3.6
3/15/1986,21.00,40.09,34.15,79,320,4.1
3/15/1986,22.00,40.09,34.15,79,350,5.2
3/15/1986,23.00,39.19,34.15,82,340,4.1
3/15/1986,24.00,38.11,34.15,86,340,3.1
3/16/1986,1.00,38.11,33.25,82,320,4.6
3/16/1986,2.00,37.21,33.25,86,310,2.6
3/16/1986,3.00,38.11,32.17,79,320,2.1
3/16/1986,4.00,38.11,32.17,79,310,1.5
3/16/1986,5.00,38.11,32.17,79,320,2.1
3/16/1986,6.00,38.11,33.25,82,310,2.6
3/16/1986,7.00,37.21,34.15,89,300,2.6
3/16/1986,8.00,38.11,35.23,89,320,3.1
3/16/1986,9.00,39.19,34.15,82,360,2.6
3/16/1986,10.00,39.19,34.15,82,340,2.1
3/16/1986,11.00,39.19,33.25,79,350,5.2
3/16/1986,12.00,38.11,31.09,76,10,4.1
3/16/1986,13.00,40.09,30.19,68,330,4.1
3/16/1986,14.00,39.19,30.19,70,350,4.1
3/16/1986,15.00,40.09,31.09,70,360,3.1
3/16/1986,16.00,39.19,31.09,73,360,2.6
3/16/1986,17.00,38.11,31.09,76,30,3.1
3/16/1986,18.00,38.11,30.19,73,10,3.1
3/16/1986,19.00,37.21,31.09,79,30,4.1
3/16/1986,20.00,36.13,31.09,82,30,2.1
3/16/1986,21.00,36.13,30.19,79,60,2.1
3/16/1986,22.00,36.13,30.19,79,30,3.6
3/16/1986,23.00,36.13,30.19,79,20,2.1
3/16/1986,24.00,35.23,30.19,82,30,2.6
3/17/1986,1.00,35.23,30.19,82,50,1.5
3/17/1986,2.00,35.23,31.09,85,40,2.6
3/17/1986,3.00,35.23,31.09,85,0,0
3/17/1986,4.00,35.23,32.17,89,90,2.1
3/17/1986,5.00,35.23,31.09,85,80,2.1
3/17/1986,6.00,35.23,31.09,85,0,0
3/17/1986,7.00,35.23,31.09,85,0,0
3/17/1986,8.00,36.13,30.19,79,0,0
3/17/1986,9.00,37.21,30.19,76,0,0
3/17/1986,10.00,39.19,31.09,73,0,0
3/17/1986,11.00,43.15,31.09,63,290,1.5
3/17/1986,12.00,43.15,31.09,63,310,3.6
3/17/1986,13.00,45.13,33.25,63,190,2.6
3/17/1986,14.00,47.11,32.17,56,270,3.1
3/17/1986,15.00,50.17,34.15,54,0,0
3/17/1986,16.00,50.17,35.23,57,190,1.5
3/17/1986,17.00,50.17,34.15,54,0,0
3/17/1986,18.00,50.17,34.15,54,0,0
3/17/1986,19.00,46.21,36.13,68,60,2.6
3/17/1986,20.00,44.23,35.23,71,90,2.1
3/17/1986,21.00,43.15,34.15,71,100,2.6
3/17/1986,22.00,44.23,36.13,74,120,3.6
3/17/1986,23.00,42.25,35.23,76,130,3.6
3/17/1986,24.00,42.25,35.23,76,130,3.1
3/18/1986,1.00,40.09,33.25,76,130,4.6
3/18/1986,2.00,39.19,33.25,79,120,3.6
3/18/1986,3.00,39.19,32.17,76,130,4.1
3/18/1986,4.00,40.09,32.17,73,130,4.6
3/18/1986,5.00,39.19,32.17,76,130,5.7
3/18/1986,6.00,38.11,31.09,76,130,4.6
3/18/1986,7.00,37.21,31.09,79,140,4.1
3/18/1986,8.00,39.19,32.17,76,130,4.6
3/18/1986,9.00,44.23,33.25,65,140,5.7
3/18/1986,10.00,48.19,34.15,59,130,4.6
3/18/1986,11.00,50.17,35.23,57,140,5.7
3/18/1986,12.00,53.23,35.23,51,140,6.7
3/18/1986,13.00,56.11,37.21,49,170,6.2
3/18/1986,14.00,60.25,38.11,44,160,7.7
3/18/1986,15.00,61.15,39.19,44,150,6.7
3/18/1986,16.00,62.23,40.09,45,150,7.7
3/18/1986,17.00,63.13,40.09,43,160,9.8
3/18/1986,18.00,59.17,43.15,56,170,10.3
3/18/1986,19.00,54.13,48.19,80,170,6.7
3/18/1986,20.00,52.15,48.19,86,140,6.2
3/18/1986,21.00,53.23,48.19,83,160,8.2
3/18/1986,22.00,55.21,50.17,83,180,7.2
3/18/1986,23.00,56.11,51.25,83,180,8.8
3/18/1986,24.00,58.09,51.25,78,190,9.8
3/19/1986,1.00,57.19,55.21,93,200,8.2
3/19/1986,2.00,59.17,54.13,84,200,8.8
3/19/1986,3.00,59.17,55.21,87,220,8.8
3/19/1986,4.00,58.09,52.15,81,240,11.3
3/19/1986,5.00,57.19,51.25,81,230,7.2
3/19/1986,6.00,56.11,49.09,78,250,7.7
3/19/1986,7.00,55.21,48.19,77,250,9.3
3/19/1986,8.00,55.21,48.19,77,250,10.3
3/19/1986,9.00,53.23,45.13,74,260,9.8
3/19/1986,10.00,52.15,43.15,72,270,11.3
3/19/1986,11.00,50.17,43.15,77,260,7.7
3/19/1986,12.00,49.09,42.25,77,260,9.3
3/19/1986,13.00,45.13,42.25,89,270,9.3
3/19/1986,14.00,43.15,39.19,86,270,7.7
3/19/1986,15.00,42.25,37.21,83,280,8.8
3/19/1986,16.00,41.17,36.13,83,260,8.2
3/19/1986,17.00,40.09,35.23,82,300,8.2
3/19/1986,18.00,40.09,34.15,79,290,6.2
3/19/1986,19.00,39.19,33.25,79,300,5.2
3/19/1986,20.00,38.11,35.23,89,310,7.2
3/19/1986,21.00,36.13,33.25,89,330,4.6
3/19/1986,22.00,35.23,31.09,85,320,3.6
3/19/1986,23.00,35.23,31.09,85,320,2.6
3/19/1986,24.00,34.15,30.19,85,330,3.1
3/20/1986,1.00,33.25,29.11,85,340,3.6
3/20/1986,2.00,32.17,29.11,89,10,3.6
3/20/1986,3.00,31.09,27.13,85,20,4.6
3/20/1986,4.00,29.11,24.25,82,360,5.2
3/20/1986,5.00,28.21,24.25,85,360,6.2
3/20/1986,6.00,24.25,20.11,85,10,7.2
3/20/1986,7.00,23.17,17.23,78,360,7.7
3/20/1986,8.00,23.17,15.25,71,360,6.7
3/20/1986,9.00,22.09,14.17,71,320,8.2
3/20/1986,10.00,23.17,13.09,65,360,7.7
3/20/1986,11.00,21.19,10.21,62,10,6.2
3/20/1986,12.00,23.17,11.11,60,340,8.2
3/20/1986,13.00,22.09,11.11,63,340,7.7
3/20/1986,14.00,22.09,9.13,57,10,7.2
3/20/1986,15.00,22.09,8.23,55,360,7.2
3/20/1986,16.00,22.09,9.13,57,360,7.2
3/20/1986,17.00,22.09,9.13,57,10,6.2
3/20/1986,18.00,21.19,8.23,57,20,5.2
3/20/1986,19.00,21.19,5.17,50,360,5.2
3/20/1986,20.00,20.11,5.17,52,300,4.1
3/20/1986,21.00,19.21,8.23,62,20,2.1
3/20/1986,22.00,19.21,8.23,62,360,2.6
3/20/1986,23.00,18.13,9.13,68,40,2.6
3/20/1986,24.00,18.13,8.23,65,20,2.1
3/21/1986,1.00,17.23,10.21,74,20,1.5
3/21/1986,2.00,17.23,10.21,74,0,0
3/21/1986,3.00,17.23,10.21,74,0,0
3/21/1986,4.00,16.15,9.13,74,0,0
3/21/1986,5.00,17.23,10.21,74,0,0
3/21/1986,6.00,17.23,10.21,74,0,0
3/21/1986,7.00,15.25,12.19,88,0,0
3/21/1986,8.00,19.21,10.21,68,0,0
3/21/1986,9.00,21.19,5.17,50,0,0
3/21/1986,10.00,23.17,7.15,50,360,2.1
3/21/1986,11.00,23.17,6.25,48,300,2.1
3/21/1986,12.00,26.23,9.13,49,260,2.1
3/21/1986,13.00,27.13,11.11,51,220,2.1
3/21/1986,14.00,29.11,13.09,51,270,2.6
3/21/1986,15.00,29.11,14.17,53,250,2.6
3/21/1986,16.00,30.19,14.17,51,350,2.6
3/21/1986,17.00,30.19,14.17,51,290,3.1
3/21/1986,18.00,30.19,13.09,49,300,3.6
3/21/1986,19.00,27.13,14.17,58,280,3.1
3/21/1986,20.00,26.23,15.25,63,310,2.6
3/21/1986,21.00,25.15,16.15,69,300,2.1
3/21/1986,22.00,24.25,16.15,72,290,2.1
3/21/1986,23.00,23.17,16.15,75,270,1.5
3/21/1986,24.00,23.17,17.23,78,240,2.6
3/22/1986,1.00,23.17,15.25,71,230,2.1
3/22/1986,2.00,23.17,16.15,75,210,2.6
3/22/1986,3.00,23.17,15.25,71,240,2.6
3/22/1986,4.00,22.09,14.17,71,230,3.1
3/22/1986,5.00,23.17,15.25,71,220,2.6
3/22/1986,6.00,23.17,15.25,71,220,2.6
3/22/1986,7.00,23.17,15.25,71,220,2.6
3/22/1986,8.00,25.15,16.15,69,230,2.6
3/22/1986,9.00,29.11,17.23,61,240,5.2
3/22/1986,10.00,32.17,19.21,59,230,4.1
3/22/1986,11.00,34.15,19.21,54,230,6.2
3/22/1986,12.00,36.13,18.13,48,190,7.2
3/22/1986,13.00,39.19,19.21,45,210,6.2
3/22/1986,14.00,41.17,18.13,40,210,6.2
3/22/1986,15.00,43.15,18.13,37,230,6.2
3/22/1986,16.00,45.13,18.13,34,220,5.2
3/22/1986,17.00,45.13,17.23,33,210,6.7
3/22/1986,18.00,44.23,16.15,32,220,5.2
3/22/1986,19.00,42.25,17.23,36,220,4.6
3/22/1986,20.00,41.17,18.13,40,190,4.6
3/22/1986,21.00,39.19,18.13,43,200,4.6
3/22/1986,22.00,39.19,18.13,43,190,5.7
3/22/1986,23.00,39.19,18.13,43,200,6.7
3/22/1986,24.00,38.11,19.21,46,220,5.7
3/23/1986,1.00,37.21,19.21,48,220,5.2
3/23/1986,2.00,38.11,19.21,46,220,6.7
3/23/1986,3.00,38.11,18.13,44,220,6.7
3/23/1986,4.00,37.21,18.13,46,220,7.2
3/23/1986,5.00,37.21,19.21,48,220,8.8
3/23/1986,6.00,38.11,19.21,46,220,6.7
3/23/1986,7.00,38.11,19.21,46,230,7.7
3/23/1986,8.00,39.19,20.11,47,240,5.2
3/23/1986,9.00,40.09,22.09,49,240,5.2
3/23/1986,10.00,44.23,25.15,47,240,4.1
3/23/1986,11.00,45.13,27.13,49,240,6.2
3/23/1986,12.00,50.17,30.19,46,250,4.1
3/23/1986,13.00,53.23,35.23,51,230,6.2
3/23/1986,14.00,56.11,37.21,49,270,3.6
3/23/1986,15.00,58.09,35.23,42,270,4.6
3/23/1986,16.00,60.25,34.15,38,280,5.2
3/23/1986,17.00,59.17,32.17,36,290,6.2
3/23/1986,18.00,57.19,32.17,39,290,6.7
3/23/1986,19.00,52.15,32.17,47,270,4.1
3/23/1986,20.00,47.11,33.25,58,260,4.1
3/23/1986,21.00,47.11,33.25,58,260,4.1
3/23/1986,22.00,45.13,33.25,63,270,3.6
3/23/1986,23.00,46.21,30.19,54,280,4.1
3/23/1986,24.00,45.13,29.11,54,290,4.1
3/24/1986,1.00,43.15,28.21,56,350,6.2
3/24/1986,2.00,39.19,27.13,62,360,4.6
3/24/1986,3.00,36.13,25.15,64,350,3.6
3/24/1986,4.00,34.15,25.15,70,350,3.1
3/24/1986,5.00,31.09,24.25,75,340,2.6
3/24/1986,6.00,31.09,24.25,75,10,2.6
3/24/1986,7.00,28.21,24.25,85,20,1.5
3/24/1986,8.00,33.25,25.15,73,50,3.6
3/24/1986,9.00,35.23,23.17,62,60,4.6
3/24/1986,10.00,38.11,25.15,60,100,2.6
3/24/1986,11.00,40.09,25.15,55,90,3.6
3/24/1986,12.00,44.23,25.15,47,160,3.1
3/24/1986,13.00,46.21,24.25,42,130,3.6
3/24/1986,14.00,49.09,25.15,39,180,2.6
3/24/1986,15.00,51.25,26.23,38,180,5.2
3/24/1986,16.00,52.15,24.25,34,130,3.1
3/24/1986,17.00,53.23,27.13,37,160,3.1
3/24/1986,18.00,52.15,25.15,35,170,3.6
3/24/1986,19.00,49.09,25.15,39,180,3.1
3/24/1986,20.00,46.21,23.17,40,160,2.1
3/24/1986,21.00,41.17,26.23,55,150,3.1
3/24/1986,22.00,43.15,25.15,49,170,2.6
3/24/1986,23.00,42.25,26.23,53,160,3.6
3/24/1986,24.00,44.23,25.15,47,180,3.6
3/25/1986,1.00,40.09,26.23,57,160,3.1
3/25/1986,2.00,45.13,23.17,42,190,3.6
3/25/1986,3.00,46.21,22.09,39,200,3.6
3/25/1986,4.00,46.21,21.19,37,190,3.6
3/25/1986,5.00,46.21,21.19,37,190,4.1
3/25/1986,6.00,46.21,21.19,37,210,4.1
3/25/1986,7.00,47.11,21.19,36,200,5.7
3/25/1986,8.00,50.17,24.25,36,210,4.6
3/25/1986,9.00,56.11,28.21,34,200,5.2
3/25/1986,10.00,60.25,31.09,34,230,7.7
3/25/1986,11.00,67.09,37.21,33,220,6.2
3/25/1986,12.00,70.15,40.09,34,220,7.7
3/25/1986,13.00,72.13,41.17,33,230,8.8
3/25/1986,14.00,74.11,41.17,31,210,7.7
3/25/1986,15.00,75.19,40.09,28,220,7.7
3/25/1986,16.00,75.19,40.09,28,210,8.2
3/25/1986,17.00,74.11,39.19,28,230,6.7
3/25/1986,18.00,73.21,38.11,28,220,7.7
3/25/1986,19.00,69.25,39.19,34,200,5.7
3/25/1986,20.00,66.19,39.19,37,200,4.6
3/25/1986,21.00,62.23,40.09,45,180,4.1
3/25/1986,22.00,64.21,40.09,42,190,5.2
3/25/1986,23.00,62.23,40.09,45,190,5.2
3/25/1986,24.00,62.23,39.19,43,190,5.2
3/26/1986,1.00,62.23,39.19,43,210,7.2
3/26/1986,2.00,61.15,38.11,43,210,5.7
3/26/1986,3.00,60.25,38.11,44,200,5.2
3/26/1986,4.00,59.17,38.11,46,230,6.2
3/26/1986,5.00,58.09,37.21,46,210,6.2
3/26/1986,6.00,57.19,35.23,44,200,4.6
3/26/1986,7.00,56.11,36.13,47,210,6.2
3/26/1986,8.00,58.09,36.13,44,200,8.2
3/26/1986,9.00,62.23,37.21,40,220,7.7
3/26/1986,10.00,64.21,38.11,38,210,7.2
3/26/1986,11.00,69.25,38.11,32,220,10.3
3/26/1986,12.00,68.17,37.21,32,240,11.8
3/26/1986,13.00,70.15,39.19,32,240,12.4
3/26/1986,14.00,68.17,40.09,36,250,9.3
3/26/1986,15.00,61.15,44.23,54,270,8.2
3/26/1986,16.00,55.21,48.19,77,290,7.2
3/26/1986,17.00,53.23,49.09,86,300,9.3
3/26/1986,18.00,52.15,50.17,93,270,4.1
3/26/1986,19.00,52.15,50.17,93,250,3.6
3/26/1986,20.00,51.25,48.19,90,260,3.6
3/26/1986,21.00,48.19,47.11,96,250,3.6
3/26/1986,22.00,48.19,47.11,96,250,3.1
3/26/1986,23.00,48.19,47.11,96,250,3.6
3/26/1986,24.00,47.11,46.21,96,260,5.2
3/27/1986,1.00,47.11,45.13,93,290,4.1
3/27/1986,2.00,44.23,36.13,74,320,5.7
3/27/1986,3.00,38.11,33.25,82,340,7.7
3/27/1986,4.00,35.23,32.17,89,340,4.1
3/27/1986,5.00,34.15,30.19,85,330,4.1
3/27/1986,6.00,33.25,27.13,79,340,4.6
3/27/1986,7.00,31.09,26.23,82,330,3.1
3/27/1986,8.00,34.15,27.13,76,340,4.1
3/27/1986,9.00,36.13,29.11,76,330,5.7
3/27/1986,10.00,39.19,28.21,65,350,5.2
3/27/1986,11.00,41.17,27.13,58,300,2.1
3/27/1986,12.00,44.23,29.11,56,320,3.1
3/27/1986,13.00,45.13,29.11,54,290,2.6
3/27/1986,14.00,48.19,27.13,44,360,2.1
3/27/1986,15.00,50.17,29.11,45,340,3.1
3/27/1986,16.00,50.17,28.21,43,310,3.6
3/27/1986,17.00,50.17,29.11,45,340,3.1
3/27/1986,18.00,50.17,29.11,45,290,2.1
3/27/1986,19.00,48.19,28.21,46,330,1.5
3/27/1986,20.00,45.13,28.21,52,0,0
3/27/1986,21.00,44.23,28.21,54,0,0
3/27/1986,22.00,40.09,28.21,62,0,0
3/27/1986,23.00,44.23,28.21,54,230,1.5
3/27/1986,24.00,40.09,28.21,62,0,0
3/28/1986,1.00,41.17,28.21,60,0,0
3/28/1986,2.00,39.19,28.21,65,0,0
3/28/1986,3.00,36.13,28.21,73,0,0
3/28/1986,4.00,35.23,27.13,73,0,0
3/28/1986,5.00,33.25,27.13,79,0,0
3/28/1986,6.00,32.17,27.13,82,0,0
3/28/1986,7.00,36.13,30.19,79,200,3.6
3/28/1986,8.00,41.17,32.17,70,200,4.1
3/28/1986,9.00,45.13,33.25,63,210,5.2
3/28/1986,10.00,50.17,33.25,52,200,5.7
3/28/1986,11.00,52.15,34.15,51,210,5.2
3/28/1986,12.00,55.21,35.23,47,210,5.7
3/28/1986,13.00,58.09,36.13,44,210,6.2
3/28/1986,14.00,62.23,34.15,35,210,6.2
3/28/1986,15.00,64.21,33.25,32,230,6.2
3/28/1986,16.00,65.11,34.15,32,220,6.2
3/28/1986,17.00,65.11,34.15,32,210,6.2
3/28/1986,18.00,64.21,34.15,33,210,4.6
3/28/1986,19.00,62.23,34.15,35,200,5.2
3/28/1986,20.00,60.25,34.15,38,210,5.7
3/28/1986,21.00,58.09,35.23,42,210,4.6
3/28/1986,22.00,56.11,35.23,45,200,3.6
3/28/1986,23.00,56.11,36.13,47,200,5.2
3/28/1986,24.00,54.13,35.23,49,210,5.2
3/29/1986,1.00,52.15,35.23,53,220,5.2
3/29/1986,2.00,52.15,35.23,53,220,5.2
3/29/1986,3.00,52.15,35.23,53,210,5.2
3/29/1986,4.00,53.23,33.25,47,210,5.2
3/29/1986,5.00,53.23,33.25,47,210,6.2
3/29/1986,6.00,53.23,33.25,47,200,5.2
3/29/1986,7.00,53.23,33.25,47,200,7.2
3/29/1986,8.00,55.21,31.09,40,200,6.2
3/29/1986,9.00,59.17,31.09,35,220,7.2
3/29/1986,10.00,64.21,32.17,30,220,7.2
3/29/1986,11.00,69.25,29.11,23,220,7.2
3/29/1986,12.00,70.15,31.09,24,220,9.8
3/29/1986,13.00,74.11,35.23,24,210,9.3
3/29/1986,14.00,77.17,37.21,24,220,8.8
3/29/1986,15.00,77.17,39.19,26,230,9.3
3/29/1986,16.00,77.17,40.09,27,220,8.2
3/29/1986,17.00,76.09,40.09,28,210,7.7
3/29/1986,18.00,74.11,42.25,32,230,6.7
3/29/1986,19.00,72.13,41.17,33,210,5.2
3/29/1986,20.00,68.17,40.09,36,210,4.6
3/29/1986,21.00,66.19,37.21,34,210,5.2
3/29/1986,22.00,66.19,36.13,33,220,5.2
3/29/1986,23.00,64.21,36.13,36,230,4.6
3/29/1986,24.00,62.23,36.13,38,210,4.6
3/30/1986,1.00,62.23,35.23,37,220,6.2
3/30/1986,2.00,61.15,35.23,38,220,5.2
3/30/1986,3.00,59.17,35.23,41,210,4.1
3/30/1986,4.00,57.19,35.23,44,210,4.1
3/30/1986,5.00,57.19,35.23,44,210,4.1
3/30/1986,6.00,57.19,35.23,44,220,4.1
3/30/1986,7.00,56.11,35.23,45,220,5.2
3/30/1986,8.00,60.25,36.13,41,180,6.2
3/30/1986,9.00,65.11,37.21,36,230,7.7
3/30/1986,10.00,71.23,39.19,31,240,7.7
3/30/1986,11.00,75.19,40.09,28,240,7.2
3/30/1986,12.00,78.25,43.15,29,220,6.7
3/30/1986,13.00,80.23,46.21,30,260,6.7
3/30/1986,14.00,81.13,47.11,30,260,6.2
3/30/1986,15.00,82.21,47.11,29,260,5.7
3/30/1986,16.00,81.13,47.11,30,260,6.7
3/30/1986,17.00,81.13,46.21,29,270,6.2
3/30/1986,18.00,78.25,46.21,32,270,4.6
3/30/1986,19.00,72.13,47.11,41,250,3.1
3/30/1986,20.00,65.11,47.11,52,250,2.6
3/30/1986,21.00,63.13,46.21,54,280,2.1
3/30/1986,22.00,63.13,46.21,54,270,2.1
3/30/1986,23.00,60.25,46.21,60,280,1.5
3/30/1986,24.00,56.11,46.21,69,50,3.6
3/31/1986,1.00,54.13,41.17,62,40,2.6
3/31/1986,2.00,52.15,39.19,61,0,0
3/31/1986,3.00,53.23,39.19,59,0,0
3/31/1986,4.00,50.17,36.13,59,0,0
3/31/1986,5.00,47.11,38.11,71,0,0
3/31/1986,6.00,49.09,36.13,61,0,0
3/31/1986,7.00,48.19,36.13,63,0,0
3/31/1986,8.00,55.21,38.11,53,100,2.6
3/31/1986,9.00,60.25,39.19,46,120,3.6
3/31/1986,10.00,66.19,40.09,39,140,3.1
3/31/1986,11.00,71.23,40.09,33,150,3.6
3/31/1986,12.00,74.11,42.25,32,140,4.1
3/31/1986,13.00,78.25,45.13,31,180,2.6
3/31/1986,14.00,79.15,48.19,34,160,3.6
3/31/1986,15.00,81.13,48.19,32,170,3.1
3/31/1986,16.00,81.13,47.11,30,180,4.6
3/31/1986,17.00,80.23,46.21,30,220,2.6
3/31/1986,18.00,77.17,49.09,37,180,4.1
3/31/1986,19.00,73.21,48.19,41,180,2.1
3/31/1986,20.00,71.23,46.21,41,180,1.5
3/31/1986,21.00,71.23,46.21,41,180,2.1
3/31/1986,22.00,70.15,45.49,43,210,2.8
3/31/1986,23.00,68.89,44.77,49,180,3.6
3/31/1986,24.00,67.81,44.05,54,190,4.3
4/1/1978,1.00,66.55,43.33,43,330,5
4/1/1978,2.00,65.47,42.61,43,230,5.7
4/1/1978,3.00,64.21,41.89,46,230,6.5
4/1/1978,4.00,63.13,41.17,45,230,7.2
4/1/1978,5.00,62.23,41.17,46,230,6.7
4/1/1978,6.00,63.13,42.25,46,230,7.7
4/1/1978,7.00,63.13,43.15,48,230,8.2
4/1/1978,8.00,63.13,44.23,50,230,8.8
4/1/1978,9.00,62.23,46.21,56,240,7.2
4/1/1978,10.00,69.25,50.17,51,240,10.3
4/1/1978,11.00,71.23,50.17,48,270,11.8
4/1/1978,12.00,73.21,51.25,46,270,12.4
4/1/1978,13.00,74.11,51.25,45,250,12.9
